tid,attrName,label,ec-missing-value,ec-default-value,ec-top-value,ec-valid-number,ec-cardinality-vio,ec-lookup-attr,ec-valid-data-type,ec-unused-column,ec-pattern-value,ec-value-len,ec-value-len-Hampelx84,ec-value-len-evt,ec-value-len-1-5-IQR,ec-value-len-z-test,ec-value-len-trimmed-range,ec-value-len-winsorized-range
1112,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1125,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
113,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1131,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1144,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1150,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1153,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1161,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1172,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1182,brewery_id,0,-1,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1188,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1189,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
120,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
123,brewery_id,0,-1,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1238,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1256,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1259,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1270,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1275,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1303,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1321,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1325,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
135,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1353,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1364,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1368,brewery_id,0,-1,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1382,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1389,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1394,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1397,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1406,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1426,brewery_id,0,-1,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1431,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
145,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1450,brewery_id,0,-1,-1,-1,0,0,0,0,0,0,0,1,0,1,0,0,0
1469,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1482,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1486,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1494,brewery_id,0,-1,-1,1,0,0,0,0,0,0,1,1,0,1,1,1,1
1499,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1501,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1516,brewery_id,0,-1,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1521,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1528,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1530,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1538,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
154,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1541,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1543,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1546,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1548,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1561,brewery_id,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0
1565,brewery_id,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0
1568,brewery_id,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
1572,brewery_id,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
1573,brewery_id,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0
1575,brewery_id,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0
1598,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1609,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
161,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1618,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1619,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1634,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1635,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1657,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1664,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1669,brewery_id,0,-1,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1685,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1696,brewery_id,0,-1,-1,1,0,1,0,0,0,0,0,1,0,1,0,0,0
1719,brewery_id,0,-1,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1724,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1765,brewery_id,0,-1,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1775,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1777,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1783,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1786,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1790,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1794,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1805,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1807,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1808,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1823,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1825,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1832,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1848,brewery_id,0,-1,-1,1,0,1,0,0,0,0,0,1,0,1,0,0,0
1849,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1850,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1856,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1874,brewery_id,0,-1,-1,-1,0,0,0,0,0,0,0,1,0,1,0,0,0
1887,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
189,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1911,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1916,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1925,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1928,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
194,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1941,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1952,brewery_id,0,-1,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1959,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1978,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,brewery_id,0,-1,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2010,brewery_id,0,-1,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2016,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2035,brewery_id,0,-1,-1,-1,0,0,0,0,0,0,0,1,0,1,0,0,0
2039,brewery_id,0,-1,-1,-1,0,0,0,0,0,0,0,1,0,1,0,0,0
2046,brewery_id,0,-1,-1,-1,0,0,0,0,0,0,0,1,0,1,0,0,0
2051,brewery_id,0,-1,-1,-1,0,0,0,0,0,0,0,1,0,1,0,0,0
2066,brewery_id,0,-1,-1,-1,0,0,0,0,0,0,0,1,0,1,0,0,0
2069,brewery_id,0,-1,-1,-1,0,0,0,0,0,0,0,1,0,1,0,0,0
2072,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2074,brewery_id,0,-1,-1,1,0,1,0,0,0,0,0,1,0,1,0,0,0
2086,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2092,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2100,brewery_id,0,-1,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2109,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2124,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2133,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
214,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2141,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2146,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2147,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2170,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2174,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
218,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2208,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2212,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2218,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2228,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2238,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2244,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2250,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2255,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2267,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2272,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2279,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2284,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2290,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2291,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2298,brewery_id,0,-1,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2334,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2337,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
234,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2349,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2350,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2366,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2368,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
237,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2378,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2388,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2390,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
240,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2402,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
243,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26,brewery_id,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0
263,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29,brewery_id,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
294,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
304,brewery_id,0,-1,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
318,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
330,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
350,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
402,brewery_id,0,-1,-1,-1,0,0,0,0,0,0,0,1,0,1,0,0,0
403,brewery_id,0,-1,-1,-1,0,0,0,0,0,0,0,1,0,1,0,0,0
411,brewery_id,0,-1,-1,-1,0,1,0,0,0,0,0,1,0,1,0,0,0
420,brewery_id,0,-1,-1,-1,0,0,0,0,0,0,0,1,0,1,0,0,0
43,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
432,brewery_id,0,-1,-1,-1,0,0,0,0,0,0,0,1,0,1,0,0,0
436,brewery_id,0,-1,-1,-1,0,0,0,0,0,0,0,1,0,1,0,0,0
447,brewery_id,0,-1,-1,-1,0,0,0,0,0,0,0,1,0,1,0,0,0
462,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
467,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
468,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
482,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
488,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
491,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
510,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
537,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
546,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
55,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
563,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
566,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
571,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
591,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
592,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
597,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
616,brewery_id,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
629,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
631,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
649,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
653,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
663,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
667,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
678,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
688,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
689,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
70,brewery_id,0,-1,-1,1,0,0,0,0,0,0,1,1,0,1,1,1,1
712,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
719,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
720,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
722,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
727,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
734,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
737,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
753,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
760,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
761,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
766,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
780,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
781,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
790,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
794,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
798,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
799,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
803,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
819,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
820,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
835,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
844,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
863,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
867,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
883,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
895,brewery_id,0,-1,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
898,brewery_id,0,-1,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
908,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
912,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
916,brewery_id,0,-1,-1,1,0,1,0,0,0,0,0,1,0,1,0,0,0
935,brewery_id,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
939,brewery_id,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
954,brewery_id,0,-1,-1,1,0,0,0,0,0,0,1,1,0,1,1,1,1
962,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
967,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
97,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
971,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
979,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
985,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
997,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1075,brewery_id,0,-1,-1,-1,0,1,0,0,0,0,0,1,0,1,0,0,0
1077,brewery_id,0,-1,-1,-1,0,1,0,0,0,0,0,1,0,1,0,0,0
1120,brewery_id,0,-1,-1,1,0,0,0,0,0,0,1,1,0,1,1,1,1
1187,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1246,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1284,brewery_id,0,-1,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1376,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1558,brewery_id,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
1559,brewery_id,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0
1743,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1759,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1772,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1800,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1851,brewery_id,0,-1,-1,1,0,1,0,0,0,0,0,1,0,1,0,0,0
1865,brewery_id,0,-1,-1,-1,0,0,0,0,0,0,0,1,0,1,0,0,0
1955,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2143,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2364,brewery_id,0,-1,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
381,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
47,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
472,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
572,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
642,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
646,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
723,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
864,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
889,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
90,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1002,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1007,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1008,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1012,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1019,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
102,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1027,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1035,brewery_id,0,-1,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1036,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1037,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1042,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1047,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1054,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1056,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1057,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1065,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1069,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1073,brewery_id,0,-1,-1,-1,0,0,0,0,0,0,0,1,0,1,0,0,0
1085,brewery_id,0,-1,-1,-1,0,1,0,0,0,0,0,1,0,1,0,0,0
1087,brewery_id,0,-1,-1,-1,0,0,0,0,0,0,0,1,0,1,0,0,0
109,brewery_id,0,-1,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1097,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1100,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1104,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1105,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1107,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1109,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1115,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1116,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1117,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
112,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1124,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1129,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1134,brewery_id,0,-1,-1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
